index, coord.x, coord.y, age, household.index
7709, -0.188594, 0.11149, 75, 2340
7710, -0.188594, 0.11149, 40, 2340
7711, -0.188594, 0.11149, 71, 2340
7712, -0.188466, 0.11103, 2, 2341
7713, -0.188466, 0.11103, 78, 2341
7714, -0.188466, 0.11103, 63, 2341
7715, -0.188466, 0.11103, 12, 2341
7716, -0.188466, 0.11103, 15, 2341
7717, -0.188574, 0.111422, 19, 2342
7718, -0.188574, 0.111422, 48, 2342
7719, -0.188574, 0.111422, 29, 2342
7720, -0.188574, 0.111422, 61, 2342
7721, -0.186361, 0.112049, 79, 2343
7722, -0.186361, 0.112049, 40, 2343
7723, -0.186361, 0.112049, 57, 2343
7724, -0.186022, 0.111172, 24, 2344
7725, -0.186022, 0.111172, 40, 2344
7726, -0.186022, 0.111172, 69, 2344
7727, -0.186022, 0.111172, 31, 2344
7728, -0.187051, 0.108338, 52, 2345
7729, -0.187051, 0.108338, 55, 2345
7730, -0.187051, 0.108338, 66, 2345
7731, -0.187051, 0.108338, 64, 2345
7732, -0.186857, 0.112379, 43, 2346
7733, -0.186857, 0.112379, 78, 2346
7734, -0.186857, 0.112379, 49, 2346
7735, -0.187375, 0.110362, 57, 2347
7736, -0.187375, 0.110362, 31, 2347
7737, -0.187375, 0.110362, 28, 2347
7738, -0.185916, 0.110765, 54, 2348
7739, -0.185916, 0.110765, 63, 2348
7740, -0.185916, 0.110765, 23, 2348
7741, -0.188014, 0.111755, 55, 2349
7742, -0.188014, 0.111755, 0, 2349
7743, -0.188014, 0.111755, 57, 2349
7744, -0.188014, 0.111755, 68, 2349
7745, -0.188365, 0.111538, 20, 2350
7746, -0.188365, 0.111538, 6, 2350
7747, -0.188365, 0.111538, 5, 2350
7748, -0.188365, 0.111538, 30, 2350
7749, -0.188562, 0.111517, 69, 2351
7750, -0.188562, 0.111517, 8, 2351
7751, -0.185445, 0.108832, 34, 2352
7752, -0.185445, 0.108832, 70, 2352
7753, -0.185445, 0.108832, 2, 2352
7754, -0.188666, 0.111278, 12, 2353
7755, -0.188666, 0.111278, 45, 2353
7756, -0.188666, 0.111278, 7, 2353
7757, -0.188666, 0.111278, 33, 2353
7758, -0.18623, 0.112788, 37, 2354
7759, -0.18623, 0.112788, 77, 2354
7760, -0.18623, 0.112788, 38, 2354
7761, -0.18623, 0.112788, 19, 2354
7762, -0.188421, 0.110967, 60, 2355
7763, -0.188421, 0.110967, 29, 2355
7764, -0.188421, 0.110967, 51, 2355
7765, -0.188421, 0.110967, 44, 2355
7766, -0.187669, 0.111975, 45, 2356
7767, -0.184333, 0.110775, 54, 2357
7768, -0.184333, 0.110775, 79, 2357
7769, -0.184333, 0.110775, 6, 2357
7770, -0.18776, 0.111894, 73, 2358
7771, -0.187816, 0.111883, 70, 2359
7772, -0.187816, 0.111883, 16, 2359
7773, -0.187816, 0.111883, 28, 2359
7774, -0.188131, 0.111675, 0, 2360
7775, -0.188131, 0.111675, 19, 2360
7776, -0.188131, 0.111675, 9, 2360
7777, -0.188304, 0.111617, 8, 2361
7778, -0.188304, 0.111617, 25, 2361
7779, -0.188304, 0.111617, 5, 2361
7780, -0.188643, 0.111278, 75, 2362
7781, -0.188643, 0.111278, 57, 2362
7782, -0.188643, 0.111278, 25, 2362
7783, -0.18666, 0.112034, 25, 2363
7784, -0.18666, 0.112034, 16, 2363
7785, -0.18666, 0.112034, 27, 2363
7786, -0.18666, 0.112034, 30, 2363
7787, -0.18666, 0.112034, 78, 2363
7788, -0.18666, 0.112034, 36, 2363
7789, -0.188017, 0.111722, 47, 2364
7790, -0.188017, 0.111722, 24, 2364
7791, -0.188017, 0.111722, 11, 2364
7792, -0.18822, 0.111663, 71, 2365
7793, -0.18822, 0.111663, 14, 2365
7794, -0.18822, 0.111663, 6, 2365
7795, -0.18822, 0.111663, 54, 2365
7796, -0.18822, 0.111663, 52, 2365
7797, -0.18822, 0.111663, 41, 2365
7798, -0.187685, 0.111967, 38, 2366
7799, -0.187685, 0.111967, 70, 2366
7800, -0.187685, 0.111967, 15, 2366
7801, -0.186658, 0.112662, 16, 2367
7802, -0.186658, 0.112662, 45, 2367
7803, -0.188392, 0.110994, 67, 2368
7804, -0.188392, 0.110994, 62, 2368
7805, -0.188392, 0.110994, 16, 2368
7806, -0.188392, 0.110994, 40, 2368
7807, -0.188437, 0.111533, 78, 2369
7808, -0.188437, 0.111533, 2, 2369
7809, -0.187716, 0.10803, 27, 2370
7810, -0.187716, 0.10803, 24, 2370
7811, -0.187989, 0.11182, 3, 2371
7812, -0.187507, 0.111968, 78, 2372
7813, -0.187507, 0.111968, 59, 2372
7814, -0.187507, 0.111968, 60, 2372
7815, -0.186697, 0.112057, 69, 2373
7816, -0.186697, 0.112057, 74, 2373
7817, -0.186697, 0.112057, 4, 2373
7818, -0.188467, 0.111537, 77, 2374
7819, -0.188467, 0.111537, 73, 2374
7820, -0.188467, 0.111537, 42, 2374
7821, -0.18822, 0.111571, 35, 2375
7822, -0.18822, 0.111571, 38, 2375
7823, -0.18822, 0.111571, 48, 2375
7824, -0.18822, 0.111571, 66, 2375
7825, -0.184694, 0.111507, 10, 2376
7826, -0.184694, 0.111507, 60, 2376
7827, -0.187868, 0.111778, 54, 2377
7828, -0.187868, 0.111778, 16, 2377
7829, -0.188672, 0.111199, 67, 2378
7830, -0.188672, 0.111199, 69, 2378
7831, -0.188672, 0.111199, 60, 2378
7832, -0.188001, 0.111715, 15, 2379
7833, -0.188001, 0.111715, 1, 2379
7834, -0.188001, 0.111715, 32, 2379
7835, -0.188001, 0.111715, 44, 2379
7836, -0.188238, 0.110764, 23, 2380
7837, -0.184632, 0.111089, 40, 2381
7838, -0.184632, 0.111089, 59, 2381
7839, -0.184632, 0.111089, 61, 2381
7840, -0.184632, 0.111089, 61, 2381
7841, -0.184632, 0.111089, 26, 2381
7842, -0.186868, 0.110307, 6, 2382
7843, -0.186868, 0.110307, 72, 2382
7844, -0.188017, 0.111836, 67, 2383
7845, -0.188017, 0.111836, 36, 2383
7846, -0.188017, 0.111836, 49, 2383
7847, -0.188017, 0.111836, 67, 2383
7848, -0.188017, 0.111836, 56, 2383
7849, -0.185258, 0.109511, 24, 2384
7850, -0.185258, 0.109511, 16, 2384
7851, -0.186349, 0.112117, 59, 2385
7852, -0.186349, 0.112117, 37, 2385
7853, -0.186349, 0.112117, 67, 2385
7854, -0.18816, 0.111733, 75, 2386
7855, -0.18816, 0.111733, 62, 2386
7856, -0.18816, 0.111733, 66, 2386
7857, -0.188216, 0.111583, 79, 2387
7858, -0.188216, 0.111583, 16, 2387
7859, -0.186264, 0.112843, 44, 2388
7860, -0.186264, 0.112843, 76, 2388
7861, -0.186264, 0.112843, 70, 2388
7862, -0.18856, 0.111478, 76, 2389
7863, -0.18856, 0.111478, 32, 2389
7864, -0.18856, 0.111478, 23, 2389
7865, -0.18856, 0.111478, 27, 2389
7866, -0.188262, 0.111635, 37, 2390
7867, -0.188373, 0.111616, 26, 2391
7868, -0.188373, 0.111616, 0, 2391
7869, -0.188373, 0.111616, 75, 2391
7870, -0.188373, 0.111616, 9, 2391
7871, -0.188219, 0.111672, 74, 2392
7872, -0.188219, 0.111672, 30, 2392
7873, -0.188751, 0.111355, 79, 2393
7874, -0.188751, 0.111355, 11, 2393
7875, -0.188751, 0.111355, 44, 2393
7876, -0.187097, 0.110386, 57, 2394
7877, -0.187097, 0.110386, 65, 2394
7878, -0.187097, 0.110386, 15, 2394
7879, -0.186453, 0.112072, 29, 2395
7880, -0.186453, 0.112072, 79, 2395
7881, -0.187234, 0.112128, 13, 2396
7882, -0.187234, 0.112128, 35, 2396
7883, -0.188578, 0.111242, 50, 2397
7884, -0.188578, 0.111242, 36, 2397
7885, -0.184946, 0.112747, 76, 2398
7886, -0.188578, 0.11154, 55, 2399
7887, -0.187637, 0.111962, 59, 2400
7888, -0.187637, 0.111962, 15, 2400
7889, -0.187637, 0.111962, 32, 2400
7890, -0.187637, 0.111962, 17, 2400
7891, -0.187637, 0.111962, 4, 2400
7892, -0.187637, 0.111962, 47, 2400
7893, -0.185283, 0.112943, 51, 2401
7894, -0.187955, 0.111838, 11, 2402
7895, -0.187955, 0.111838, 57, 2402
7896, -0.187955, 0.111838, 53, 2402
7897, -0.187955, 0.111838, 7, 2402
7898, -0.188563, 0.111292, 64, 2403
7899, -0.188563, 0.111292, 71, 2403
7900, -0.187062, 0.111992, 6, 2404
7901, -0.187062, 0.111992, 38, 2404
7902, -0.187062, 0.111992, 5, 2404
7903, -0.187062, 0.111992, 66, 2404
7904, -0.188627, 0.111434, 66, 2405
7905, -0.188627, 0.111434, 9, 2405
7906, -0.188627, 0.111434, 49, 2405
7907, -0.188627, 0.111434, 27, 2405
7908, -0.18875, 0.111385, 2, 2406
7909, -0.185578, 0.109713, 65, 2407
7910, -0.185578, 0.109713, 48, 2407
7911, -0.188128, 0.11067, 63, 2408
7912, -0.188128, 0.11067, 55, 2408
7913, -0.188128, 0.11067, 31, 2408
7914, -0.188128, 0.11067, 72, 2408
7915, -0.188272, 0.111627, 65, 2409
7916, -0.188272, 0.111627, 48, 2409
7917, -0.188272, 0.111627, 76, 2409
7918, -0.188272, 0.111627, 23, 2409
7919, -0.188272, 0.111627, 40, 2409
7920, -0.188443, 0.111528, 38, 2410
7921, -0.188428, 0.111109, 57, 2411
7922, -0.188514, 0.111323, 66, 2412
7923, -0.188514, 0.111323, 7, 2412
7924, -0.188592, 0.111291, 19, 2413
7925, -0.188592, 0.111291, 16, 2413
7926, -0.188592, 0.111291, 62, 2413
7927, -0.187638, 0.111952, 11, 2414
7928, -0.187674, 0.111883, 65, 2415
7929, -0.187674, 0.111883, 68, 2415
7930, -0.187674, 0.111883, 74, 2415
7931, -0.187987, 0.111705, 60, 2416
7932, -0.187988, 0.110588, 60, 2417
7933, -0.187988, 0.110588, 53, 2417
7934, -0.187667, 0.111625, 50, 2418
7935, -0.187667, 0.111625, 67, 2418
7936, -0.187667, 0.111625, 23, 2418
7937, -0.188488, 0.110929, 58, 2419
7938, -0.188488, 0.110929, 37, 2419
7939, -0.188488, 0.110929, 40, 2419
7940, -0.188041, 0.111744, 62, 2420
7941, -0.188041, 0.111744, 0, 2420
7942, -0.188041, 0.111744, 27, 2420
7943, -0.188041, 0.111744, 51, 2420
7944, -0.188041, 0.111744, 64, 2420
7945, -0.188041, 0.111744, 43, 2420
7946, -0.188041, 0.111744, 54, 2420
7947, -0.188742, 0.111124, 13, 2421
7948, -0.188742, 0.111124, 78, 2421
7949, -0.188742, 0.111124, 13, 2421
7950, -0.188742, 0.111124, 25, 2421
7951, -0.188742, 0.111124, 63, 2421
7952, -0.188742, 0.111124, 13, 2421
7953, -0.188004, 0.111753, 74, 2422
7954, -0.188004, 0.111753, 18, 2422
7955, -0.186902, 0.112245, 4, 2423
7956, -0.186902, 0.112245, 24, 2423
7957, -0.188338, 0.11156, 18, 2424
7958, -0.188338, 0.11156, 6, 2424
7959, -0.188338, 0.11156, 12, 2424
7960, -0.188338, 0.11156, 57, 2424
7961, -0.188282, 0.111558, 18, 2425
7962, -0.188282, 0.111558, 54, 2425
7963, -0.188282, 0.111558, 54, 2425
7964, -0.188282, 0.111558, 48, 2425
7965, -0.187646, 0.111901, 69, 2426
7966, -0.187646, 0.111901, 16, 2426
7967, -0.185931, 0.110781, 33, 2427
7968, -0.185931, 0.110781, 57, 2427
7969, -0.18854, 0.111157, 78, 2428
7970, -0.18854, 0.111157, 12, 2428
7971, -0.188779, 0.111272, 13, 2429
7972, -0.188779, 0.111272, 47, 2429
7973, -0.188779, 0.111272, 40, 2429
7974, -0.188561, 0.111126, 79, 2430
7975, -0.188561, 0.111126, 72, 2430
7976, -0.188561, 0.111126, 24, 2430
7977, -0.188561, 0.111126, 41, 2430
7978, -0.188561, 0.111126, 16, 2430
7979, -0.187596, 0.111872, 73, 2431
7980, -0.187596, 0.111872, 58, 2431
7981, -0.187937, 0.111773, 34, 2432
7982, -0.187937, 0.111773, 57, 2432
7983, -0.187937, 0.111773, 56, 2432
7984, -0.188169, 0.111585, 25, 2433
7985, -0.188169, 0.111585, 78, 2433
7986, -0.188169, 0.111585, 18, 2433
7987, -0.188169, 0.111585, 28, 2433
7988, -0.188169, 0.111585, 56, 2433
7989, -0.188169, 0.111585, 51, 2433
7990, -0.188169, 0.111585, 53, 2433
7991, -0.187977, 0.111753, 49, 2434
7992, -0.187977, 0.111753, 77, 2434
7993, -0.187977, 0.111753, 4, 2434
7994, -0.187977, 0.111753, 24, 2434
7995, -0.18664, 0.112074, 74, 2435
7996, -0.18664, 0.112074, 9, 2435
7997, -0.18664, 0.112074, 18, 2435
7998, -0.18664, 0.112074, 18, 2435
7999, -0.18664, 0.112074, 9, 2435
8000, -0.188336, 0.111698, 48, 2436
8001, -0.188336, 0.111698, 32, 2436
8002, -0.188336, 0.111698, 63, 2436
8003, -0.188336, 0.111698, 44, 2436
8004, -0.187507, 0.111937, 32, 2437
8005, -0.187507, 0.111937, 76, 2437
8006, -0.18758, 0.111985, 37, 2438
8007, -0.18758, 0.111985, 61, 2438
8008, -0.18861, 0.111511, 3, 2439
8009, -0.18861, 0.111511, 15, 2439
8010, -0.18861, 0.111511, 3, 2439
8011, -0.18861, 0.111511, 16, 2439
8012, -0.18861, 0.111511, 42, 2439
8013, -0.188612, 0.111244, 30, 2440
8014, -0.188612, 0.111244, 18, 2440
8015, -0.188612, 0.111244, 54, 2440
8016, -0.187766, 0.111923, 3, 2441
8017, -0.188739, 0.111308, 51, 2442
8018, -0.188739, 0.111308, 68, 2442
8019, -0.188739, 0.111308, 34, 2442
8020, -0.186848, 0.112001, 30, 2443
8021, -0.186848, 0.112001, 5, 2443
8022, -0.188385, 0.111416, 20, 2444
8023, -0.188385, 0.111416, 75, 2444
8024, -0.188385, 0.111416, 26, 2444
8025, -0.188385, 0.111416, 10, 2444
8026, -0.187604, 0.111975, 55, 2445
8027, -0.187604, 0.111975, 64, 2445
8028, -0.187604, 0.111975, 0, 2445
8029, -0.187903, 0.111913, 37, 2446
8030, -0.187903, 0.111913, 31, 2446
8031, -0.187903, 0.111913, 20, 2446
8032, -0.187903, 0.111913, 23, 2446
8033, -0.187598, 0.111968, 22, 2447
8034, -0.187598, 0.111968, 77, 2447
8035, -0.187598, 0.111968, 40, 2447
8036, -0.188137, 0.110572, 5, 2448
8037, -0.188137, 0.110572, 70, 2448
8038, -0.187862, 0.11199, 71, 2449
8039, -0.188265, 0.111664, 76, 2450
8040, -0.188265, 0.111664, 0, 2450
8041, -0.188265, 0.111664, 11, 2450
8042, -0.185214, 0.111938, 57, 2451
8043, -0.185214, 0.111938, 35, 2451
8044, -0.185214, 0.111938, 58, 2451
8045, -0.185214, 0.111938, 42, 2451
8046, -0.185214, 0.111938, 33, 2451
8047, -0.185214, 0.111938, 0, 2451
8048, -0.188186, 0.111611, 1, 2452
8049, -0.188186, 0.111611, 9, 2452
8050, -0.188186, 0.111611, 27, 2452
8051, -0.187688, 0.108003, 56, 2453
8052, -0.187688, 0.108003, 17, 2453
8053, -0.187688, 0.108003, 32, 2453
8054, -0.187688, 0.108003, 68, 2453
8055, -0.188581, 0.111332, 48, 2454
8056, -0.188319, 0.110641, 0, 2455
8057, -0.188319, 0.110641, 74, 2455
8058, -0.188319, 0.110641, 66, 2455
8059, -0.188126, 0.111843, 22, 2456
8060, -0.188126, 0.111843, 32, 2456
8061, -0.188126, 0.111843, 74, 2456
8062, -0.188126, 0.111843, 58, 2456
8063, -0.188652, 0.111283, 17, 2457
8064, -0.188652, 0.111283, 62, 2457
8065, -0.188081, 0.111566, 20, 2458
8066, -0.188081, 0.111566, 25, 2458
8067, -0.188367, 0.111458, 28, 2459
8068, -0.188367, 0.111458, 42, 2459
8069, -0.188367, 0.111458, 4, 2459
8070, -0.188104, 0.110626, 22, 2460
8071, -0.188104, 0.110626, 70, 2460
8072, -0.188104, 0.110626, 18, 2460
8073, -0.188104, 0.110626, 58, 2460
8074, -0.184508, 0.1131, 50, 2461
8075, -0.184508, 0.1131, 75, 2461
8076, -0.184508, 0.1131, 65, 2461
8077, -0.184508, 0.1131, 66, 2461
8078, -0.184508, 0.1131, 14, 2461
8079, -0.184508, 0.1131, 75, 2461
8080, -0.188301, 0.111634, 72, 2462
8081, -0.188301, 0.111634, 37, 2462
8082, -0.187708, 0.108007, 65, 2463
8083, -0.187708, 0.108007, 75, 2463
8084, -0.187708, 0.108007, 24, 2463
8085, -0.187708, 0.108007, 66, 2463
8086, -0.185787, 0.111483, 14, 2464
8087, -0.185787, 0.111483, 9, 2464
8088, -0.188205, 0.111632, 76, 2465
8089, -0.188205, 0.111632, 78, 2465
8090, -0.188325, 0.111646, 31, 2466
8091, -0.188325, 0.111646, 22, 2466
8092, -0.188325, 0.111646, 67, 2466
8093, -0.188325, 0.111646, 10, 2466
8094, -0.188325, 0.111646, 13, 2466
8095, -0.188351, 0.111114, 59, 2467
8096, -0.188351, 0.111114, 40, 2467
8097, -0.188351, 0.111114, 72, 2467
8098, -0.188351, 0.111114, 55, 2467
8099, -0.18869, 0.111406, 48, 2468
8100, -0.18869, 0.111406, 52, 2468
8101, -0.18869, 0.111406, 66, 2468
8102, -0.18869, 0.111406, 2, 2468
8103, -0.18869, 0.111406, 36, 2468
8104, -0.188393, 0.111544, 60, 2469
8105, -0.188393, 0.111544, 1, 2469
8106, -0.188393, 0.111544, 48, 2469
8107, -0.188393, 0.111544, 18, 2469
8108, -0.18864, 0.111348, 25, 2470
8109, -0.18864, 0.111348, 22, 2470
8110, -0.18864, 0.111348, 79, 2470
8111, -0.18864, 0.111348, 44, 2470
8112, -0.188152, 0.111664, 35, 2471
8113, -0.188455, 0.111597, 31, 2472
8114, -0.188455, 0.111597, 41, 2472
8115, -0.188455, 0.111597, 55, 2472
8116, -0.18864, 0.111338, 12, 2473
8117, -0.18864, 0.111338, 27, 2473
8118, -0.18864, 0.111338, 31, 2473
8119, -0.18864, 0.111338, 32, 2473
8120, -0.18864, 0.111338, 0, 2473
8121, -0.188582, 0.111155, 7, 2474
8122, -0.188446, 0.111699, 14, 2475
8123, -0.188446, 0.111699, 30, 2475
8124, -0.188446, 0.111699, 34, 2475
8125, -0.188446, 0.111699, 52, 2475
8126, -0.188446, 0.111699, 29, 2475
8127, -0.188446, 0.111699, 68, 2475
8128, -0.188446, 0.111699, 63, 2475
8129, -0.188096, 0.111692, 18, 2476
8130, -0.188096, 0.111692, 32, 2476
8131, -0.188096, 0.111692, 4, 2476
8132, -0.188088, 0.111809, 8, 2477
8133, -0.188088, 0.111809, 76, 2477
8134, -0.184618, 0.111197, 48, 2478
8135, -0.184618, 0.111197, 21, 2478
8136, -0.184618, 0.111197, 4, 2478
8137, -0.184618, 0.111197, 69, 2478
8138, -0.188506, 0.111199, 42, 2479
8139, -0.187806, 0.111974, 3, 2480
8140, -0.187806, 0.111974, 71, 2480
8141, -0.187806, 0.111974, 10, 2480
8142, -0.187806, 0.111974, 49, 2480
8143, -0.187628, 0.111913, 34, 2481
8144, -0.188604, 0.1115, 11, 2482
8145, -0.188604, 0.1115, 76, 2482
8146, -0.188604, 0.1115, 15, 2482
8147, -0.188604, 0.1115, 47, 2482
8148, -0.188604, 0.1115, 27, 2482
8149, -0.188002, 0.111744, 16, 2483
8150, -0.188002, 0.111744, 10, 2483
8151, -0.188002, 0.111744, 78, 2483
8152, -0.188016, 0.111581, 31, 2484
8153, -0.188016, 0.111581, 0, 2484
8154, -0.187069, 0.111445, 17, 2485
8155, -0.187069, 0.111445, 55, 2485
8156, -0.187069, 0.111445, 60, 2485
8157, -0.187069, 0.111445, 10, 2485
8158, -0.187069, 0.111445, 31, 2485
8159, -0.188578, 0.111393, 14, 2486
8160, -0.188622, 0.111388, 64, 2487
8161, -0.188622, 0.111388, 19, 2487
8162, -0.188622, 0.111388, 6, 2487
8163, -0.188622, 0.111388, 60, 2487
8164, -0.188622, 0.111388, 6, 2487
8165, -0.186724, 0.111956, 57, 2488
8166, -0.186724, 0.111956, 19, 2488
8167, -0.186724, 0.111956, 11, 2488
8168, -0.187186, 0.110338, 71, 2489
8169, -0.187186, 0.110338, 11, 2489
8170, -0.187615, 0.111881, 79, 2490
8171, -0.187615, 0.111881, 13, 2490
8172, -0.187615, 0.111881, 14, 2490
8173, -0.188328, 0.111602, 0, 2491
8174, -0.188328, 0.111602, 34, 2491
8175, -0.188328, 0.111602, 63, 2491
8176, -0.188328, 0.111602, 20, 2491
8177, -0.188457, 0.111693, 23, 2492
8178, -0.188457, 0.111693, 51, 2492
8179, -0.188457, 0.111693, 31, 2492
8180, -0.188457, 0.111693, 46, 2492
8181, -0.185909, 0.110046, 27, 2493
8182, -0.188595, 0.111282, 7, 2494
8183, -0.188595, 0.111282, 44, 2494
8184, -0.18839, 0.111016, 32, 2495
8185, -0.18839, 0.111016, 46, 2495
8186, -0.18839, 0.111016, 51, 2495
8187, -0.18839, 0.111016, 66, 2495
8188, -0.18839, 0.111016, 43, 2495
8189, -0.18839, 0.111016, 58, 2495
8190, -0.188429, 0.111502, 27, 2496
8191, -0.188429, 0.111502, 58, 2496
8192, -0.188429, 0.111502, 45, 2496
8193, -0.187711, 0.111912, 28, 2497
8194, -0.187711, 0.111912, 52, 2497
8195, -0.187497, 0.111824, 47, 2498
8196, -0.187497, 0.111824, 30, 2498
8197, -0.187021, 0.112246, 60, 2499
8198, -0.187021, 0.112246, 4, 2499
8199, -0.188428, 0.111457, 18, 2500
8200, -0.188428, 0.111457, 0, 2500
8201, -0.188124, 0.111672, 10, 2501
8202, -0.188124, 0.111672, 10, 2501
8203, -0.188499, 0.111184, 71, 2502
8204, -0.188499, 0.111184, 11, 2502
8205, -0.188499, 0.111184, 47, 2502
8206, -0.188499, 0.111184, 22, 2502
8207, -0.187974, 0.11179, 28, 2503
8208, -0.187974, 0.11179, 13, 2503
8209, -0.187974, 0.11179, 21, 2503
8210, -0.188126, 0.110505, 39, 2504
8211, -0.188126, 0.110505, 30, 2504
8212, -0.188235, 0.111607, 44, 2505
8213, -0.188235, 0.111607, 71, 2505
8214, -0.188235, 0.111607, 20, 2505
8215, -0.186894, 0.11235, 20, 2506
8216, -0.186894, 0.11235, 6, 2506
8217, -0.186894, 0.11235, 42, 2506
8218, -0.186894, 0.11235, 20, 2506
8219, -0.188709, 0.111408, 48, 2507
8220, -0.188709, 0.111408, 9, 2507
8221, -0.188561, 0.111503, 31, 2508
8222, -0.188561, 0.111503, 71, 2508
8223, -0.188448, 0.111566, 76, 2509
8224, -0.188448, 0.111566, 14, 2509
8225, -0.188448, 0.111566, 45, 2509
8226, -0.188448, 0.111566, 68, 2509
8227, -0.188448, 0.111566, 36, 2509
8228, -0.188448, 0.111566, 15, 2509
8229, -0.188687, 0.111133, 68, 2510
8230, -0.188687, 0.111133, 31, 2510
8231, -0.188687, 0.111133, 27, 2510
8232, -0.187955, 0.111653, 39, 2511
8233, -0.187955, 0.111653, 59, 2511
8234, -0.187955, 0.111653, 31, 2511
8235, -0.188718, 0.111402, 42, 2512
8236, -0.188718, 0.111402, 30, 2512
8237, -0.188718, 0.111402, 19, 2512
8238, -0.188448, 0.111652, 43, 2513
8239, -0.188448, 0.111652, 21, 2513
8240, -0.188033, 0.111484, 41, 2514
8241, -0.188033, 0.111484, 47, 2514
8242, -0.188509, 0.111205, 70, 2515
8243, -0.188509, 0.111205, 64, 2515
8244, -0.188509, 0.111205, 5, 2515
8245, -0.188509, 0.111205, 34, 2515
8246, -0.188509, 0.111205, 18, 2515
8247, -0.187624, 0.111886, 15, 2516
8248, -0.187624, 0.111886, 38, 2516
8249, -0.187624, 0.111886, 25, 2516
8250, -0.187624, 0.111886, 4, 2516
8251, -0.187042, 0.110287, 33, 2517
8252, -0.187042, 0.110287, 56, 2517
8253, -0.187042, 0.110287, 78, 2517
8254, -0.187042, 0.110287, 78, 2517
8255, -0.187042, 0.110287, 54, 2517
8256, -0.188507, 0.111475, 37, 2518
8257, -0.188015, 0.111842, 72, 2519
8258, -0.188015, 0.111842, 22, 2519
8259, -0.1883, 0.111595, 65, 2520
8260, -0.1883, 0.111595, 77, 2520
8261, -0.1883, 0.111595, 17, 2520
8262, -0.188248, 0.110718, 6, 2521
8263, -0.188248, 0.110718, 1, 2521
8264, -0.188498, 0.111396, 28, 2522
8265, -0.188498, 0.111396, 24, 2522
8266, -0.188498, 0.111396, 2, 2522
8267, -0.188704, 0.111309, 39, 2523
8268, -0.188704, 0.111309, 76, 2523
8269, -0.188704, 0.111309, 24, 2523
8270, -0.188704, 0.111309, 76, 2523
8271, -0.188172, 0.111619, 79, 2524
8272, -0.188172, 0.111619, 30, 2524
8273, -0.188172, 0.111619, 4, 2524
8274, -0.188361, 0.111108, 46, 2525
8275, -0.188361, 0.111108, 3, 2525
8276, -0.188361, 0.111108, 68, 2525
8277, -0.188361, 0.111108, 44, 2525
8278, -0.186607, 0.112288, 31, 2526
8279, -0.186607, 0.112288, 14, 2526
8280, -0.186607, 0.112288, 78, 2526
8281, -0.186607, 0.112288, 30, 2526
8282, -0.186857, 0.112283, 12, 2527
8283, -0.186857, 0.112283, 1, 2527
8284, -0.186857, 0.112283, 43, 2527
8285, -0.188634, 0.111318, 70, 2528
8286, -0.188634, 0.111318, 74, 2528
8287, -0.185189, 0.110981, 28, 2529
8288, -0.185189, 0.110981, 25, 2529
8289, -0.185189, 0.110981, 53, 2529
8290, -0.185189, 0.110981, 16, 2529
8291, -0.186941, 0.111271, 30, 2530
8292, -0.186941, 0.111271, 57, 2530
8293, -0.186941, 0.111271, 14, 2530
8294, -0.186941, 0.111271, 5, 2530
8295, -0.186941, 0.111271, 19, 2530
8296, -0.186941, 0.111271, 40, 2530
8297, -0.186941, 0.111271, 43, 2530
8298, -0.188743, 0.111194, 9, 2531
8299, -0.188743, 0.111194, 72, 2531
8300, -0.188743, 0.111194, 43, 2531
8301, -0.188743, 0.111194, 64, 2531
8302, -0.186817, 0.112466, 21, 2532
8303, -0.186817, 0.112466, 6, 2532
8304, -0.186817, 0.112466, 1, 2532
8305, -0.186817, 0.112466, 61, 2532
8306, -0.186205, 0.112758, 59, 2533
8307, -0.186205, 0.112758, 74, 2533
8308, -0.18635, 0.112046, 64, 2534
8309, -0.18635, 0.112046, 73, 2534
8310, -0.187977, 0.111769, 49, 2535
8311, -0.186273, 0.108326, 20, 2536
8312, -0.186273, 0.108326, 19, 2536
8313, -0.186273, 0.108326, 70, 2536
8314, -0.18844, 0.11166, 27, 2537
8315, -0.18844, 0.11166, 24, 2537
8316, -0.18844, 0.11166, 18, 2537
8317, -0.18844, 0.11166, 73, 2537
8318, -0.18844, 0.11166, 3, 2537
8319, -0.18844, 0.11166, 18, 2537
8320, -0.188575, 0.111318, 71, 2538
8321, -0.188575, 0.111318, 48, 2538
8322, -0.188575, 0.111318, 36, 2538
8323, -0.187642, 0.111872, 62, 2539
8324, -0.187642, 0.111872, 22, 2539
8325, -0.187642, 0.111872, 22, 2539
8326, -0.187642, 0.111872, 67, 2539
8327, -0.187642, 0.111872, 7, 2539
8328, -0.186235, 0.11026, 23, 2540
8329, -0.186235, 0.11026, 52, 2540
8330, -0.186235, 0.11026, 57, 2540
8331, -0.186235, 0.11026, 68, 2540
8332, -0.186235, 0.11026, 46, 2540
8333, -0.186644, 0.112038, 67, 2541
8334, -0.186644, 0.112038, 31, 2541
8335, -0.186644, 0.112038, 53, 2541
8336, -0.188172, 0.111815, 28, 2542
8337, -0.188172, 0.111815, 78, 2542
8338, -0.188195, 0.109303, 51, 2543
8339, -0.188195, 0.109303, 5, 2543
8340, -0.188195, 0.109303, 6, 2543
8341, -0.188195, 0.109303, 49, 2543
8342, -0.188633, 0.11139, 49, 2544
8343, -0.188633, 0.11139, 25, 2544
